@relation tmpv34f85xp

@attribute 146417812 numeric
@attribute -0.0371228 numeric
@attribute -6.4102697 numeric
@attribute 7.4556956 numeric

@data
146443635,-2.574646,-8.393346,-2.406995
146443645,-2.622546,-8.102351,-1.786685
146443655,-2.786605,-7.582632,-1.307681
146443665,-3.357817,-7.962243,-0.93765
146443675,-3.39015,-8.442444,-0.438289
146443685,-3.247647,-8.677155,-0.859812
146443695,-3.212919,-8.017328,-0.568817
146443705,-3.494334,-8.115523,-0.416733
146443715,-3.751798,-9.563313,0.608335
146443725,-4.136198,-12.050541,1.726809
146443735,-4.550537,-13.031301,1.625021
146443745,-4.186494,-11.419453,-0.166454
146443755,-2.713557,-8.634046,-2.639312
146443765,-2.539918,-6.108497,-3.379373
146443775,-2.888394,-6.512058,-2.507585
146443785,-3.161426,-7.399413,-2.141147
146443795,-3.584147,-7.101233,-3.800896
146443805,-3.703898,-5.512137,-5.660629
146443815,-4.603228,-4.26553,-5.387597
146443825,-5.343288,-4.113446,-4.973258
146443835,-4.526587,-5.955216,-5.817502
146443845,-2.792593,-11.672128,-3.505111
146443855,-1.51964,-14.837146,1.902843
146443865,0.102986,-14.561719,-2.965034
146443875,-1.478924,-9.857901,-0.712518
146443885,-3.660787,-8.365803,-0.62989
146443895,-3.648812,-6.774313,-0.362845
146443905,-3.042872,-6.441405,-0.693358
146443915,-2.556683,-6.700067,-0.89454
146443925,-2.634521,-8.18977,-2.652484
146443935,-3.40931,-9.313033,-3.739823
146443945,-4.148174,-10.002799,-3.949387
146443955,-4.414021,-10.529703,-5.082231
146443965,-3.908672,-9.656719,-5.845045
146443975,-3.350632,-9.069939,-5.987549
146443985,-2.460883,-8.519085,-5.245093
146443995,-2.094444,-6.73719,-3.451223
146444005,-2.641707,-4.867877,-1.729204
146444015,-3.554209,-5.373226,-2.045347
146444025,-3.37099,-6.726412,-1.203497
146444035,-2.778223,-7.446116,-0.783171
146444045,-2.464475,-7.502398,-0.01916
146444055,-2.450105,-7.41498,0.637075
146444065,-2.659669,-7.983798,1.185535
146444074,-3.08239,-9.023236,1.598675
146444084,-3.538642,-10.298584,1.620231
146444094,-3.65959,-11.315269,1.233435
146444104,-3.250042,-10.897339,1.722019
146444114,-3.006947,-9.902208,1.191522
146444124,-2.980602,-9.326206,-0.029938
146444134,-2.821333,-8.774154,-0.740061
146444144,-2.766247,-8.679551,-1.457369
146444154,-2.800975,-8.58375,-1.650168
146444164,-3.090773,-8.606503,-1.451382
146444174,-3.300337,-8.796906,-1.24541
146444184,-3.333867,-8.63644,-0.811912
146444194,-3.139871,-8.442444,-0.815504
146444204,-2.977009,-8.383766,-0.902922
146444214,-2.963837,-8.463999,-0.925675
146444224,-3.114723,-8.727451,-0.973575
146444234,-3.362608,-8.771759,-1.25499
146444244,-3.560197,-8.707093,-1.469345
146444254,-3.677553,-8.909472,-1.5388
146444264,-3.568579,-8.849597,-1.175955
146444274,-3.526666,-8.871152,-1.108894
146444284,-3.524271,-8.626861,-1.251398
146444294,-3.312312,-8.226892,-1.608256
146444304,-3.271597,-8.139474,-1.79387
146444314,-3.40452,-8.335865,-1.825005
146444324,-3.416495,-8.624465,-1.592688
146444334,-3.488346,-9.285491,-1.504072
146444344,-3.553011,-9.707014,-1.465752
146444354,-3.453618,-9.52619,-1.483715
146444364,-3.218906,-9.060359,-1.684896
146444374,-3.071613,-8.56459,-1.944756
146444384,-2.925516,-8.2233,-1.917213
146444394,-2.893184,-8.248447,-1.604663
146444404,-2.896776,-8.655601,-1.560355
146444414,-3.035687,-8.716674,-1.136437
146444424,-2.973417,-8.954978,-1.329236
146444434,-2.950664,-8.946595,-1.276545
146444444,-2.965034,-8.916657,-1.322051
146444454,-3.028502,-8.999286,-1.26457
146444464,-3.192561,-8.87235,-1.343606
146444474,-3.35183,-8.532257,-1.337618
146444484,-3.574567,-8.434061,-1.296903
146444494,-3.594924,-8.387359,-1.404679
146444504,-3.624862,-8.637638,-1.421444
146444514,-3.406915,-8.721463,-1.392704
146444523,-3.181783,-9.016051,-1.547183
146444533,-3.003354,-9.340576,-1.599873
146444543,-2.792593,-9.284293,-1.541195
146444553,-2.972219,-9.086704,-1.757944
146444563,-3.057242,-8.794512,-1.961521
146444573,-3.119513,-8.580157,-1.905238
146444583,-3.175796,-8.611293,-1.766327
146444593,-3.290757,-8.683144,-1.584305
146444603,-3.278782,-8.672366,-1.560355
146444613,-3.281177,-8.63644,-1.692081
146444623,-3.147056,-8.52627,-1.759142
146444633,-3.107538,-8.438851,-1.722019
146444643,-2.994972,-8.422086,-1.516047
146444653,-2.866839,-8.714278,-1.54359
146444663,-2.794988,-9.481882,-1.426234
146444673,-2.791395,-9.863888,-1.368754
146444683,-2.947072,-9.718989,-1.494492
146444693,-3.085983,-9.18969,-2.007026
146444703,-3.227289,-8.728649,-2.161505
146444713,-3.314707,-8.560997,-2.274071
146444723,-3.410508,-8.389753,-1.762734
146444733,-3.512296,-8.25683,-1.783092
146444743,-3.574567,-8.149054,-1.947151
146444753,-3.398533,-8.250842,-1.939966
146444763,-3.279979,-8.158634,-1.592688
146444773,-3.204536,-8.175399,-1.720822
146444783,-3.190166,-7.885602,-1.78429
146444793,-3.135081,-7.695198,-1.877695
146444803,-3.166216,-7.67963,-2.004631
146444813,-3.135081,-7.908354,-1.977089
146444823,-3.186574,-8.284372,-1.511257
146444833,-3.252437,-8.422086,-1.325643
146444843,-3.214116,-8.410111,-1.482517
146444853,-3.246449,-8.213719,-1.912423
146444863,-3.11592,-8.117919,-2.143543
146444873,-2.981799,-8.076006,-2.377057
146444883,-2.956652,-8.246052,-2.380649
146444893,-2.929109,-8.608898,-2.114802
146444903,-3.016527,-8.679551,-1.613046
146444913,-2.990182,-8.642428,-1.547183
146444923,-2.929109,-8.572972,-1.785487
146444933,-2.756667,-8.57417,-2.040557
146444943,-2.814148,-8.398136,-2.162703
146444953,-2.891986,-8.766969,-2.43813
146444963,-3.169808,-9.572893,-2.756667
146444973,-3.515889,-10.945239,-2.50519
146444983,-4.185296,-11.048225,0.750839
146444993,-4.259543,-10.897339,2.191443
146445002,-3.306325,-8.962163,1.074166
146445012,-2.401007,-6.950347,-1.204695
146445022,-1.51485,-6.270161,-3.541036
146445032,-1.702859,-6.589896,-4.697831
146445042,-2.567461,-7.92991,-4.696633
146445052,-2.969824,-8.077204,-2.797383
146445062,-2.16869,-9.942924,-2.677632
146445072,-1.866918,-10.606344,-1.427432
146445082,-2.223776,-10.546469,-1.25499
146445092,-2.059717,-9.641151,-1.432222
146445102,-2.145937,-8.109536,-1.563948
146445112,-2.647694,-6.968309,-2.008224
146445122,-2.959047,-6.149213,-1.962719
146445132,-3.04886,-5.688171,-2.362687
146445142,-2.729125,-5.204378,-3.663182
146445152,-2.578238,-5.136119,-4.242777
146445162,-2.616559,-5.540878,-3.769761
146445172,-2.636916,-7.090456,-4.266727
146445182,-2.676434,-8.990903,-4.34696
146445192,-2.738705,-10.486593,-3.557802
146445202,-3.071613,-10.940449,-3.145858
146445212,-3.186574,-9.366921,-3.217709
146445222,-3.367398,-7.39103,-5.21755
146445232,-3.282374,-6.787485,-6.031856
146445242,-3.248844,-8.59812,-4.312233
146445252,-3.544629,-11.296109,-1.083746
146445262,-3.616479,-11.07936,-0.819097
146445272,-3.252437,-7.96823,-3.421285
146445282,-2.884801,-5.181625,-5.098997
146445292,-2.761457,-4.985233,-5.737269
146445302,-3.095563,-6.75635,-5.000801
146445312,-3.531456,-8.812474,-3.798501
146445322,-3.797303,-9.680669,-3.682342
146445332,-4.531377,-9.763297,-4.194877
146445342,-5.091812,-8.995693,-5.851033
146445352,-6.18873,-7.892787,-6.230643
146445362,-6.047424,-4.635561,-6.695277
146445372,-5.047504,-1.89925,-9.57888
146445382,-3.604504,-2.590213,-10.956017
146445392,-2.477648,-3.560197,-9.382489
146445402,-1.488505,-6.421047,-9.024433
146445412,-0.489781,-9.407637,-6.864126
146445422,-0.819097,-9.966874,-3.574567
146445432,-2.083667,-8.830437,-1.929188
146445442,-3.07281,-6.997049,-1.658551
146445452,-2.227368,-4.701423,-1.840572
146445462,-1.864523,-5.031936,-3.217709
146445472,-2.890789,-6.825806,-4.940925
146445482,-4.143384,-9.066346,-4.922963
146445492,-4.910987,-11.424243,-4.325405
146445501,-5.5301,-11.280542,-4.639153
146445511,-5.163662,-8.131091,-5.768404
146445521,-4.29427,-6.381529,-6.067782
146445531,-4.006868,-5.76122,-5.494175
146445541,-4.018843,-6.539601,-4.636758
146445551,-4.120631,-9.017248,-3.966152
146445561,-5.475015,-16.084951,-8.017328
146445571,-7.031777,-13.480368,-6.023474
146445581,-6.503675,-3.530259,-9.18969
146445591,-5.320536,2.427352,-8.66997
146445601,-1.21667,-3.42368,-8.081993
146445611,-2.45729,-5.672604,-6.270161
146445621,-1.052611,-0.35566,8.595725
146445631,0.671803,-7.465276,2.909949
146445641,1.839375,-10.788365,3.791316
146445651,-0.790356,-11.914024,2.641707
146445661,-3.396138,-10.224339,0.734073
146445671,-4.627178,-9.52619,-0.94244
146445681,-5.133724,-9.398057,-1.736389
146445691,-4.596043,-9.333391,-2.048939
146445701,-3.38057,-8.52627,-2.548301
146445711,-2.271676,-8.113129,-3.066822
146445721,-2.123185,-8.186176,-2.753075
146445731,-2.694397,-8.902287,-2.482438
146445741,-3.151846,-9.605226,-1.690884
146445751,-3.531456,-9.782457,-0.914897
146445761,-3.420088,-9.119037,-0.773591
146445771,-2.999762,-8.82445,-1.129252
146445781,-2.902764,-8.626861,-0.926873
146445791,-3.205734,-8.515491,-1.080154
146445801,-3.260819,-8.458012,-1.320853
146445811,-3.354225,-8.357421,-1.381926
146445821,-3.470383,-9.11784,-1.604663
146445831,-4.051176,-9.262738,0.292192
146445841,-4.33738,-10.505754,-2.234553
146445851,-4.309838,-9.54535,-1.300496
146445861,-4.546945,-7.424561,-3.175796
146445871,-3.784131,-6.850954,-3.171006
146445881,-2.634521,-6.581514,-1.171164
146445891,-2.339934,-7.258107,-0.619113
146445901,-2.230961,-8.620873,-1.019081
146445911,-1.547183,-9.265133,0.034728
146445921,-0.811912,-9.620793,1.614243
146445931,-0.833467,-8.484357,0.740061
146445941,-1.284928,-7.546707,0.107776
146445951,-2.009421,-6.989864,0.449066
146445961,-2.360292,-7.135961,0.707728
146445971,-2.598596,-7.723938,0.505349
146445981,-2.227368,-9.164542,0.189207
146445991,-2.345922,-10.352472,0.04311
146446000,-2.581831,-10.750045,0.191602
146446010,-2.969824,-10.504556,0.6251
146446020,-2.838098,-9.665101,0.522114
146446030,-2.020199,-9.254355,-0.166454
146446040,-1.862128,-9.041199,-0.968785
146446050,-2.258503,-8.310718,-1.714834
146446060,-2.493215,-7.97302,-2.335144
146446070,-2.885998,-8.707093,-1.431024
146446080,-3.592529,-9.259146,-0.268242
146446090,-3.915857,-9.666299,-1.330433
146446100,-3.412903,-9.605226,-0.998723
146446110,-3.836821,-9.085506,-0.900527
146446120,-3.800896,-8.018525,-0.841849
146446130,-4.2799,-6.538404,-1.801055
146446140,-4.04878,-6.194718,-2.262096
146446150,-4.33738,-6.080955,-2.12558
146446160,-4.321813,-7.186256,-1.83219
146446170,-3.752995,-7.986193,-1.716032
146446180,-3.222499,-7.04495,-2.535128
146446190,-3.099155,-5.839057,-4.121829
146446200,-3.157833,-5.691764,-5.421127
146446210,-3.363805,-6.13125,-5.661826
146446220,-3.925437,-7.373068,-5.404362
146446230,-4.120631,-8.616083,-4.896617
146446240,-3.65001,-9.772877,-4.708609
146446250,-3.240461,-9.939331,-4.215234
146446260,-3.06802,-10.308164,-3.71228
146446270,-2.763853,-10.569221,-3.3183
146446280,-2.204616,-9.145382,-5.178032
146446290,-2.272874,-8.054451,-6.357579
146446300,-2.432142,-6.822213,-5.964796
146446310,-2.650089,-7.10243,-6.551576
146446320,-2.732717,-7.967032,-5.537285
146446330,-2.897973,-9.18011,-3.969745
146446340,-3.084785,-9.104667,-2.914739
146446350,-2.615361,-8.892708,-3.9913
146446360,-1.869313,-9.845925,-5.071454
146446370,-1.550775,-10.860216,-6.361172
146446380,-1.452579,-11.71883,-7.613767
146446424,-1.795067,-10.602752,-7.072493
146446434,-2.515968,-9.711804,-5.066664
146446444,-3.324287,-5.738467,-2.017804
146446454,-5.037924,-1.53401,-3.429668
146446464,-5.239105,0.922083,-6.353987
146446474,-3.37099,-1.064586,-5.057084
146446484,-4.815187,-4.603228,-5.334906
146446494,-4.750521,-8.436457,-3.747008
146446504,-3.861969,-9.923763,-2.045347
146446514,-4.022435,-10.388397,-1.402284
146446524,-4.240382,-9.079519,-1.50527
146446534,-4.624783,-8.199349,-2.113605
146446544,-4.754114,-7.585027,-2.626139
146446554,-4.358935,-7.447313,-2.468068
146446564,-4.169729,-7.550299,-1.789079
146446574,-3.980522,-8.050859,-1.474135
146446584,-3.642825,-8.242459,-1.522035
146446594,-3.839216,-7.95386,-2.069297
146446604,-4.113446,-7.599397,-2.49561
146446614,-4.302652,-7.465276,-2.021396
146446624,-4.186494,-7.907157,-1.876498
146446634,-4.206852,-7.893984,-1.435814
146446644,-3.960165,-8.135881,-1.130449
146446654,-3.238066,-8.544232,-0.107776
146446664,-2.991379,-8.984916,3.030897
146446674,-2.996169,-8.710686,6.81383
146446684,-1.411864,-9.211246,8.68434
146446694,-1.229842,-11.43502,0.905317
146446704,-3.421285,-7.022197,1.098116
146446714,-5.406756,-8.754993,-5.192402
146446724,-6.950347,-8.216114,-5.387597
146446733,-9.071136,-7.417376,-3.562592
146446746,-9.689052,-10.322535,-4.722979
146446756,-8.146659,-12.044553,-2.108815
146446766,-5.5301,-12.096046,-0.487386
146446776,-3.153043,-10.745255,-0.500559
146446786,-1.619033,-8.487949,-0.404758
146446796,-1.294508,-6.810238,-1.062191
146446806,-1.696871,-6.358777,-1.244213
146446816,-2.738705,-7.224577,-1.137634
146446826,-3.932622,-7.967032,-0.754431
146446836,-4.181704,-8.394544,0.661025
146446846,-3.869154,-8.026908,0.698148
146446856,-3.682342,-7.720345,1.017883
146446866,-3.618874,-7.540719,1.470542
146446876,-4.187692,-7.819739,1.166375
146446886,-4.575685,-8.054451,0.876577
146446896,-4.53018,-8.080796,0.707728
146446906,-4.623585,-7.587422,0.306563
146446916,-4.370911,-7.138356,0.075443
146446926,-4.3757,-7.340735,-0.314945
146446936,-4.666696,-8.387359,-0.409548
146446946,-4.678671,-9.602831,0.122146
146446956,-4.257147,-10.195599,0.208367
146446966,-3.858376,-10.10818,-0.106578
146446975,-3.459606,-9.523795,-0.868195
146446985,-3.220104,-8.86277,-1.415456
146446995,-3.276387,-8.105944,-1.852548
146447005,-3.495531,-7.787406,-2.117197
146447015,-3.615282,-7.849677,-2.386637
146447025,-3.74102,-8.428074,-2.056124
146447035,-3.689528,-9.073531,-1.57233
146447045,-3.566184,-9.418414,-1.084944
146447055,-3.218906,-9.729767,-1.457369
146447065,-2.739902,-9.59325,-1.763932
146447075,-2.390229,-8.982521,-2.053729
146447085,-2.323169,-8.58375,-2.475253
146447095,-2.448907,-8.283175,-2.610571
146447105,-2.832111,-8.298742,-2.664459
146447115,-3.210524,-8.546627,-2.397414
146447125,-3.405718,-8.818462,-2.12558
146447135,-3.277584,-8.943003,-1.85614
146447145,-3.187771,-8.998089,-1.844165
146447155,-3.017724,-8.927435,-2.162703
146447165,-2.955454,-8.798104,-2.342329
146447175,-3.01054,-8.566985,-2.392625
146447185,-3.085983,-8.404123,-2.577041
146447195,-3.202141,-8.487949,-2.800975
146447205,-3.185376,-8.551417,-2.768643
146447215,-3.01533,-8.656798,-2.874023
146447225,-3.050057,-8.693921,-3.03449
146447235,-3.04886,-8.629255,-2.963837
146447245,-3.056045,-8.54064,-3.090773
146447255,-3.131488,-8.420889,-3.01054
146447265,-3.133883,-8.195757,-3.033292
146447275,-2.960244,-8.019723,-3.090773
146447285,-2.965034,-8.070019,-3.367398
146447295,-3.004552,-8.149054,-2.234553
146447305,-2.950664,-7.662865,-2.47166
146447315,-2.852468,-7.36708,-3.240461
146447325,-2.630929,-7.147936,-2.842888
146447335,-2.71236,-7.489226,-3.138673
146447345,-2.644102,-7.355105,-3.642825
146447355,-2.568658,-7.144343,-3.39973
146447365,-2.621349,-6.910829,-3.609294
146447375,-2.845283,-8.060438,-4.042793
146447385,-2.893184,-8.508306,-3.496728
146447395,-3.288362,-8.825647,-3.568579
146447405,-3.655997,-9.067544,-3.622467
146447414,-3.772156,-9.002878,-3.38536
146447424,-3.773353,-8.788525,-3.143463
146447434,-3.624862,-8.570578,-2.915936
146447444,-3.191364,-8.466394,-2.592609
146447454,-2.834506,-8.418493,-2.390229
146447464,-2.971022,-8.475974,-2.12079
146447474,-3.009342,-8.53585,-2.024989
146447484,-3.173401,-8.697514,-2.028582
146447494,-3.119513,-8.657995,-2.098037
146447504,-3.147056,-8.65081,-2.1639
146447514,-3.060835,-8.628058,-2.329156
146447524,-3.076403,-8.543035,-2.385439
146447534,-3.03928,-8.357421,-2.377057
146447544,-3.123105,-8.368198,-2.553091
146447554,-3.239264,-8.358618,-2.551893
146447564,-3.11113,-8.468789,-2.415377
146447574,-3.028502,-8.498727,-2.19743
146447584,-2.821333,-8.656798,-2.083667
146447594,-2.725532,-8.59333,-1.857338
146447604,-2.749482,-8.510702,-1.777105
146447614,-2.780618,-8.412506,-1.944756
146447624,-2.681224,-8.383766,-2.330354
146447634,-2.563868,-8.229287,-2.666854
146447644,-2.498005,-8.576565,-2.906356
146447654,-2.632127,-8.401729,-2.580634
146447664,-2.623744,-8.01613,-3.193758
146447674,-2.203418,-7.449708,-2.711162
146447684,-2.014211,-7.592212,-2.048939
146447694,-2.136357,-8.432864,-2.439328
146447704,-2.441722,-8.796906,-2.190245
146447714,-2.468068,-9.164542,-2.809358
146447724,-2.43334,-9.471105,-3.169808
146447734,-2.421365,-9.54535,-3.022515
146447744,-2.366279,-9.24238,-2.74589
146447754,-2.378254,-8.86277,-2.432142
146447764,-2.592609,-8.329878,-1.868115
146447774,-2.773433,-8.140672,-1.411864
146447784,-2.909949,-8.052055,-1.411864
146447794,-2.79858,-8.104746,-1.742377
146447804,-2.308799,-8.634046,-2.635719
146447814,-1.809437,-8.441246,-2.800975
146447824,-1.684896,-8.490344,-2.829715
146447834,-2.086062,-8.398136,-2.687212
146447844,-2.411785,-8.283175,-2.420167
146447854,-2.842888,-8.368198,-2.380649
146447864,-2.853666,-8.616083,-2.181863
146447873,-2.641707,-8.56459,-1.932781
146447883,-2.440525,-8.440049,-1.987866
146447893,-2.320774,-8.134684,-2.222578
146447903,-2.41897,-7.92991,-2.777025
146447913,-2.46208,-8.180189,-3.209326
146447923,-2.630929,-8.24725,-2.830913
146447933,-2.573448,-8.25204,-2.421365
146447943,-2.714755,-7.890392,-2.102827
146447953,-3.005749,-7.389833,-2.041754
146447963,-3.168611,-7.01621,-2.179468
146447973,-3.245251,-6.874904,-2.620151
146447983,-3.169808,-7.228169,-3.818859
146447993,-2.919529,-7.959848,-3.9434
146448003,-2.351909,-9.024433,-3.150648
146448013,-2.257306,-9.13221,-3.006947
146448023,-2.290836,-8.859178,-2.565066
146448033,-2.706372,-8.303533,-3.168611
146448043,-3.248844,-7.656878,-3.72665
146448053,-3.289559,-6.964717,-4.216432
146448063,-3.603307,-6.724017,-4.95769
146448073,-4.020041,-6.273754,-5.275031
146448083,-3.622467,-7.385043,-6.618637
146448093,-2.941084,-8.33347,-5.56842
146448103,-2.295626,-8.832832,-3.241659
146448113,-2.232158,-8.517887,-3.415298
146448123,-2.858456,-7.592212,-4.537364
146448133,-3.579357,-6.725215,-5.659431
146448143,-4.049978,-6.43901,-5.994734
146448153,-4.197272,-6.272556,-4.922963
146448163,-4.479884,-5.977969,-3.511099
146448173,-4.624783,-5.872588,-3.872746
146448183,-4.90021,-7.658075,-3.67875
146448193,-4.026028,-5.798342,-5.436694
146448203,-3.786526,-7.031777,-6.045029
146448213,-3.405718,-6.7803,-6.7324
146448223,-3.440446,-7.801776,-7.141948
146448233,-3.260819,-9.55972,-5.339696
146448243,-2.978207,-8.123906,-8.654403
146448253,-2.333947,-10.159673,-4.883445
146448263,-2.450105,-7.567064,-5.605543
146448273,-2.519561,-7.080875,-8.890312
146448283,-1.470542,-4.6643,5.495372
146448293,-4.442761,0.03353,-3.446433
146448303,-6.627019,-5.258266,-7.806566
146448313,-4.655918,-6.321654,-7.490424
146448323,-4.202062,-8.468789,-6.615044
146448333,-3.61169,-9.5214,-6.362369
146448342,-2.537523,-9.004076,-6.325247
146448352,-2.040557,-6.916816,-5.616321
146448362,-3.109933,-5.989944,-4.743336
146448372,-3.695515,-7.344327,-4.471501
146448382,-3.596122,-7.307205,-5.310956
146448392,-4.368515,-6.570736,-5.870193
146448402,-4.764891,-6.585106,-6.890471
146448412,-4.142186,-6.113287,-7.346723
146448422,-3.665577,-5.667814,-7.388635
146448432,-3.569777,-5.451065,-7.185059
146448442,-3.369792,-5.51094,-6.490503
146448452,-3.085983,-5.976771,-6.043832
146448462,-2.648892,-6.285729,-5.685776
146448472,-2.515968,-6.303691,-5.375621
146448482,-2.533931,-6.080955,-5.218748
146448492,-2.614164,-5.882168,-5.324129
146448502,-2.933899,-5.846243,-5.618716
146448512,-3.445235,-6.005511,-5.940846
146448522,-3.71228,-5.811515,-6.078559
146448532,-3.969745,-5.399571,-6.17436
146448542,-4.046385,-5.100194,-6.339617
146448566,-3.992497,-4.715794,-6.526428
146448576,-3.915857,-4.972061,-6.738388
146448586,-3.918252,-5.172045,-6.841373
146448596,-4.053571,-5.283413,-6.611452
146448606,-4.108656,-5.345684,-6.607859
146448616,-4.097879,-5.461842,-6.550378
146448626,-4.04878,-5.5301,-6.567143
146448636,-4.101471,-5.441484,-6.41985
146448646,-4.247567,-5.502557,-6.41985
146448656,-4.248765,-5.466632,-6.4438
146448666,-3.937412,-5.712122,-6.468948
146448676,-3.838019,-6.682105,-6.694079
146448686,-3.519481,-7.811356,-6.658155
146448696,-3.07281,-8.301138,-6.370752
146448706,-2.868036,-7.564669,-5.50615
146448716,-3.070415,-5.403164,-5.465435
146448726,-3.475173,-3.894302,-5.8666
146448736,-3.513494,-4.767286,-5.979166
146448746,-3.045267,-7.89638,-5.282216
146448756,-1.953139,-10.644665,-4.30864
146448766,-2.477648,-7.848479,-2.090852
146448776,-3.39015,-6.057004,-4.305047
146448786,-2.494413,-4.036806,-2.929109
146448796,-3.39973,-4.200864,-4.485872
146448806,-4.507427,-10.10818,-3.687133
146448816,-3.597319,-13.465998,-0.886157
146448826,-3.459606,-8.757389,-4.271517
146448836,-3.341052,-7.292834,-4.623585
146448846,-3.003354,-5.263055,-5.750442
146448856,-4.252357,-5.475015,-6.465355
146448866,-5.21276,-8.062833,-6.16478
146448876,-5.254673,-9.190887,-2.945874
146448886,-4.738546,-8.775352,-2.137555
146448896,-3.621269,-7.478448,-2.796185
146448906,-2.853666,-7.100035,-3.63564
146448916,-2.878814,-7.026987,-3.604504
146448926,-3.005749,-7.796986,-3.139871
146448936,-2.959047,-8.572972,-2.597399
146448946,-2.893184,-9.250763,-2.248923
146448956,-3.270399,-9.317823,-2.221381
146448966,-3.701503,-8.710686,-2.598596
146448976,-3.988905,-7.822134,-2.951862
146448986,-3.925437,-7.038962,-3.444038
146448995,-3.804488,-6.680907,-3.470383
146449005,-3.435656,-6.72282,-2.974614
146449015,-3.126698,-7.149133,-2.338736
146449025,-2.507585,-8.055648,-2.026187
146449035,-2.42855,-8.686736,-1.481319
146449045,-2.635719,-9.667497,-1.081351
146449055,-3.012935,-10.049502,-0.714913
146449065,-3.694318,-10.357262,0.161664
146449075,-4.393663,-9.817185,0.393981
146449085,-4.276308,-8.919053,-0.886157
146449095,-3.941005,-7.600594,-1.825005
146449105,-3.758983,-8.114327,-3.493136
146449115,-3.059638,-8.792117,-1.140029
146449125,-3.471581,-8.698711,-0.193997
146449135,-3.812871,-9.843531,-0.762814
146449145,-3.793711,-10.056687,-0.00958
146449155,-3.592529,-10.455458,0.980761
146449165,-3.35183,-11.018288,1.137634
146449175,-2.677632,-9.794433,1.633403
146449185,-2.589016,-9.292676,0.914897
146449195,-2.577041,-8.996891,0.827479
146449205,-3.538642,-8.364606,2.676434
146449215,-5.17923,-8.091574,4.150569
146449225,-4.918173,-8.147857,3.969745
146449235,-4.27032,-7.520361,3.509901
146449245,-3.400928,-7.006629,3.161426
146449255,-2.785408,-6.534811,3.38057
146449265,-3.187771,-6.296506,2.979404
146449275,-3.901487,-7.36708,3.273992
146449285,-4.326603,-8.729846,4.027226
146449295,-4.386478,-9.839938,4.491859
146449305,-3.839216,-10.304571,4.3757
146449315,-3.556604,-9.845925,4.397256
146449325,-3.605702,-9.028027,4.484674
146449335,-4.162544,-7.755073,3.946992
146449345,-4.739744,-6.740782,3.32788
146449355,-5.178032,-5.80433,4.56371
146449365,-5.648653,-4.702621,7.189848
146449375,-6.358777,-3.107538,7.611372
146449385,-6.889274,-2.853666,9.188493
146449395,-5.680986,-3.541036,9.889035
146449405,-4.913382,-0.316143,4.336183
146449415,-3.917054,2.313589,10.277029
146449425,-2.252516,2.664459,10.789563
146449441,-3.966152,2.138752,9.071136
146449451,-6.055807,0.769999,7.967032
146449461,-7.437733,-1.324446,7.716753
146449471,-7.140751,-2.591411,7.864047
146449481,-6.321654,-3.502716,7.822134
146449491,-5.21276,-3.218906,7.984995
146449501,-5.448669,-3.35183,8.126301
146449511,-5.989944,-4.100274,8.527467
146449521,-6.137238,-4.406836,9.554931
146449531,-6.104905,-4.59245,9.693842
146449541,-6.704857,-5.678591,8.739427
146449551,-7.034173,-8.098759,6.634204
146449561,-7.220984,-9.606423,7.28086
146449571,-6.858139,-6.733597,8.479567
146449581,-5.694159,-3.603307,6.856941
146449591,-4.86189,-1.146017,7.100035
146449600,-5.042714,0.30776,6.773115
146449610,-4.106261,2.41897,8.193362
146449620,-2.377057,5.252278,8.55501
146449630,-2.706372,5.271438,8.951386
146449640,-3.257226,6.292914,9.375304
146449650,-4.285887,5.429509,8.716674
146449660,-4.786447,2.992577,9.135802
146449670,-4.706213,0.268242,9.673484
146449680,-4.030818,-1.195115,10.438693
146449690,-3.681145,-1.362766,10.432705
146449700,-4.067941,-0.90412,9.600436
146449710,-4.672683,-0.608335,8.158634
146449720,-5.375621,-1.110092,7.276069
146449730,-6.149213,-2.689607,7.511979
146449740,-5.715714,-4.004473,7.917934
146449750,-4.912185,-4.805607,8.784931
146449760,-5.131329,-2.833308,9.268725
146449770,-4.836742,-1.156794,7.565867
146449780,-4.045188,-0.386796,7.296427
146449790,-4.505032,-0.60115,7.705976
146449800,-5.298981,-1.437012,8.077204
146449810,-5.766009,-2.327959,8.58854
146449820,-5.731282,-2.349514,9.490265
146449830,-5.599556,-2.077679,9.484278
146449840,-5.457052,-1.802252,9.147778
146449850,-5.380411,-2.842888,9.326206
146449860,-5.575605,-4.379293,9.498648
146449870,-6.14562,-5.194797,8.971744
146449880,-6.163583,-4.367318,8.504714
146449890,-5.442682,-2.329156,8.428074
146449900,-4.693041,-0.90412,8.187374
146449910,-4.624783,-0.850232,7.970625
146449920,-5.228328,-1.554368,8.115523
146449930,-5.76122,-2.15432,8.681946
146449940,-5.669011,-2.815345,8.693921
146449950,-5.011579,-3.109933,9.181308
146449960,-4.166136,-3.113525,9.78605
146449970,-3.484753,-2.833308,9.515412
146449980,-4.405638,-1.83698,10.05549
146449990,-6.326444,-0.811912,9.981244
146450000,-6.052214,1.098116,10.081835
146450010,-5.951623,0.695753,10.504556
146450020,-14.592854,-1.092129,9.960886
146450030,-7.846084,-2.223776,9.923763
146450040,-5.060676,-1.917213,10.52132
146450050,-3.751798,-2.296824,10.031539
146450060,-1.22146,-2.060914,9.938133
146450070,-0.076641,-1.143622,10.302176
